,id,headline,about,url,modified_date,published_date,primary_tag,secondary_tag
673,p4zsas,"Pogba has to show us World Cup-winning form, urges Mourinho",Jose Mourinho has challenged Paul Pogba to realise why he was so good at the World Cup.,https://theage.com.au//sport/soccer/pogba-has-to-show-us-world-cup-winning-form-urges-mourinho-20180719-p4zsas.html,2018-07-18T22:00:49Z,2018-07-18T23:00:00Z,EPL,[]
674,p4zsar,Liverpool star Oxlade-Chamberlain out for season,"Alex Oxlade-Chamberlain is expected to miss the entire Premier League season as he continues his rehabilitation from a serious knee injury.

",https://theage.com.au//sport/soccer/liverpool-star-oxlade-chamberlain-out-for-season-20180719-p4zsar.html,2018-07-19T00:17:23Z,2018-07-18T21:57:07Z,EPL,[]
675,p4zsan,Sarri wants to keep Hazard at Chelsea and improve him,"Chelsea coach Maurizio Sarri wants to keep Belgian forward Eden Hazard at the Premier League club and improve him as a player.

",https://theage.com.au//sport/soccer/sarri-wants-to-keep-hazard-at-chelsea-and-improve-him-20180719-p4zsan.html,2018-07-18T21:55:21Z,2018-07-18T21:55:21Z,EPL,[]
676,p4zs2w,Liverpool launch record offer for World Cup star,Liverpool have moved to solve their goalkeeper problem by making a world-record £62 million bid for Roma's Alisson.,https://theage.com.au//sport/soccer/liverpool-launch-record-offer-for-world-cup-star-20180718-p4zs2w.html,2018-07-18T00:32:52Z,2018-07-17T23:38:14Z,EPL,[]
677,p4zrkv,Hazard ponders leaving Chelsea for La Liga,"Belgium forward Eden Hazard is considering leaving Chelsea before the start of next season, he said on Saturday.

",https://theage.com.au//sport/soccer/hazard-ponders-leaving-chelsea-for-la-liga-20180715-p4zrkv.html,2018-07-15T01:01:48Z,2018-07-15T01:01:48Z,EPL,['Belgium']
678,p4zrk3,"Chelsea hire Maurizio Sarri as new manager, sign Jorginho","Chelsea have appointed Maurizio Sarri as their new head coach on a three-year contract.

",https://theage.com.au//sport/soccer/chelsea-hire-maurizio-sarri-as-new-manager-sign-jorginho-20180715-p4zrk3.html,2018-07-14T22:05:04Z,2018-07-14T22:05:04Z,EPL,[]
679,p4zrgz,Liverpool sign Switzerland forward Shaqiri on long-term deal,"Liverpool have boosted their attacking options with the signing of Switzerland forward Xherdan Shaqiri from Stoke City.

",https://theage.com.au//sport/soccer/liverpool-sign-switzerland-forward-shaqiri-on-long-term-deal-20180714-p4zrgz.html,2018-07-14T01:03:46Z,2018-07-14T01:03:46Z,EPL,"['FIFA World Cup', 'Switzerland']"
680,p4zrfo,Chelsea sack manager Antonio Conte after just two seasons in charge,Conte did little to hide his dissent over Chelsea's transfer business in the summer of 2017 and winter of 2017-18.,https://theage.com.au//sport/soccer/chelsea-sack-manager-antonio-conte-after-just-two-seasons-in-charge-20180713-p4zrfo.html,2018-07-13T09:41:50Z,2018-07-13T09:41:50Z,EPL,[]
681,p4zr8g,Conte 'disgusted' over his Chelsea sacking,"Chelsea's bitter battle with Antonio Conte could take another twist -after the Italian was left ""disgusted"" over his sacking. ",https://theage.com.au//sport/soccer/conte-disgusted-over-his-chelsea-sacking-20180713-p4zr8g.html,2018-07-12T23:19:14Z,2018-07-12T22:11:49Z,EPL,[]
682,p4zr7i,Chelsea sack manager Antonio Conte: reports,The former Italy manager had a year remaining on his contract and had already taken charge of pre-season preparations.,https://theage.com.au//sport/soccer/chelsea-sack-manager-antonio-conte-reports-20180713-p4zr7i.html,2018-07-12T15:41:49Z,2018-07-12T15:41:49Z,EPL,[]
683,p4zr0w,Sarri close to becoming new Chelsea boss: Napoli president,"Chelsea are close to securing a deal for former Napoli boss Maurizio Sarri as manager, according to the Italian club's president Aurelio De Laurentiis.",https://theage.com.au//sport/sarri-close-to-becoming-new-chelsea-boss-napoli-president-20180712-p4zr0w.html,2018-07-12T13:56:34Z,2018-07-12T01:26:16Z,EPL,[]
684,p4zqwi,Mahrez joins Man City from Leicester,"Manchester City have signed Leicester City's Algeria forward Riyad Mahrez on a five-year contract, the English champions have announced.

",https://theage.com.au//sport/soccer/mahrez-joins-man-city-from-leicester-20180711-p4zqwi.html,2018-07-11T07:29:02Z,2018-07-11T07:29:02Z,EPL,[]
685,p4zqis,West Ham sign Wilshere on three-year deal,"Former Arsenal midfielder Jack Wilshere has joined West Ham United on a three-year deal.

",https://theage.com.au//sport/soccer/west-ham-sign-wilshere-on-three-year-deal-20180710-p4zqis.html,2018-07-09T22:34:15Z,2018-07-09T22:18:07Z,EPL,[]
686,p4zoi8,Wayne Rooney leaves EPL for American dream after signing with D.C. United,"After weeks of considering making the move to the MLS, Everton striker Wayne Rooney officially agreed to join D.C. United as a permanent transfer on Thursday.",https://theage.com.au//sport/soccer/wayne-rooney-leaves-epl-for-american-dream-after-signing-with-d-c-united-20180629-p4zoi8.html,2018-06-29T01:13:03Z,2018-06-29T01:11:51Z,EPL,[]
687,p4zoad,Keita keen to propel Liverpool to new heights,Midfielder Naby Keita is eager to help Liverpool build on their impressive run last campaign as he prepares to complete his transfer to the club.,https://theage.com.au//sport/soccer/keita-keen-to-propel-liverpool-to-new-heights-20180628-p4zoad.html,2018-06-28T03:03:54Z,2018-06-28T03:03:54Z,EPL,[]
688,p4znyr,Donor countries hit out at Rwanda's $54m sponsorship of President's favourite EPL team,"Rwanda has defended its multimillion dollar deal to sponsor Arsenal, telling politicians from donor countries it was ""none of their business"".",https://theage.com.au//sport/soccer/donor-countries-hit-out-at-rwanda-s-54m-sponsorship-of-president-s-favourite-epl-team-20180627-p4znyr.html,2018-06-27T00:10:14Z,2018-06-27T00:00:56Z,EPL,[]
689,p4zmiv,Wilshere to leave Arsenal after 17 years while new goalkeeper inbound,"Midfielder Jack Wilshere announced he will leave the North London after a huge stint, while the club have signed a goalkeeper replacement for Cech.",https://theage.com.au//sport/soccer/wilshere-to-leave-arsenal-after-17-years-while-new-goalkeeper-inbound-20180620-p4zmiv.html,2018-06-19T22:21:44Z,2018-06-19T22:20:29Z,EPL,[]
690,p4zk8p,Amazon has TV networks in its sights as it pushes into Premier League,"Amazon bought live broadcast rights for English Premier League soccer, the first foray by a US tech giant into Europe's most lucrative sports league.",https://theage.com.au//business/companies/amazon-has-tv-networks-in-its-sights-as-it-pushes-into-premier-league-20180608-p4zk8p.html,2018-06-08T01:40:33Z,2018-06-08T01:40:33Z,Amazon,"['Media & marketing', 'EPL']"
691,p4zjxj,'Like being on drugs': EPL survival exhausted Socceroos star Mooy,It wasn't a high run of games but the emotions of a relegation battle that left Aaron Mooy tired at the end of the Premier League season.,https://theage.com.au//sport/soccer/like-being-on-drugs-epl-survival-exhausted-socceroos-star-mooy-20180607-p4zjxj.html,2018-06-07T07:58:09Z,2018-06-07T10:00:00Z,Socceroos,"['FIFA World Cup', 'EPL']"
692,p4zjzk,Manchester United sign Portuguese defender Dalot from Porto,Manchester United have signed 19-year-old Portuguese defender Diogo Dalot from FC Porto on a five-year deal with an option to extend for a further year.,https://theage.com.au//sport/soccer/manchester-united-sign-portuguese-defender-dalot-from-porto-20180607-p4zjzk.html,2018-06-07T00:11:13Z,2018-06-07T00:11:13Z,EPL,[]
693,p4zjqi,"Man United, Arsenal strike early in transfer window",The English summer transfer window has sparked into life with Manchester United signing Brazilian star Fred and Arsenal a former Juventus defender.,https://theage.com.au//sport/soccer/man-united-arsenal-strike-early-in-transfer-window-20180606-p4zjqi.html,2018-06-06T01:09:32Z,2018-06-06T01:07:32Z,EPL,[]
694,p4zjgw,"Guardiola has problems with Africans, says Yaya Toure","Yaya Toure has accused Pep Guardiola of spoiling his farewell party from the Etihad and claimed the Catalan has ""problems with Africans"".

",https://theage.com.au//sport/soccer/guardiola-has-problems-with-africans-says-yaya-toure-20180605-p4zjgw.html,2018-06-04T22:34:02Z,2018-06-04T22:33:46Z,EPL,[]
695,p4zje3,Wenger cautious of 'crazy challenge' as he ponders future,xx,https://theage.com.au//sport/soccer/wenger-cautious-of-crazy-challenge-as-he-ponders-future-20180604-p4zje3.html,2018-06-04T06:20:31Z,2018-06-04T06:20:31Z,EPL,[]
696,p4zibs,Mourinho begins Manchester United revamp with Dalot signing,Manchester United are expected to sign Porto right-back Diogo Dalot after activating the €20 million (A$ 31 million) release clause in his contract.,https://theage.com.au//sport/soccer/mourinho-begins-manchester-united-revamp-with-dalot-signing-20180530-p4zibs.html,2018-05-30T06:45:21Z,2018-05-30T00:28:47Z,EPL,[]
697,p4zi3m,Liverpool to sign Brazilian Fabinho,"Liverpool have agreed a deal to sign Brazilian midfielder Fabinho from AS Monaco, the Premier League club said on Monday.",https://theage.com.au//sport/soccer/liverpool-to-sign-brazilian-fabinho-20180529-p4zi3m.html,2018-05-29T00:34:01Z,2018-05-29T00:33:39Z,EPL,[]
698,p4zhzg,Mohamed Salah 'confident' of being fit for World Cup after shoulder injury,The Liverpool striker's Champions League final ended prematurely in Kiev on Saturday after a first-half challenge from Real captain Sergio Ramos.,https://theage.com.au//sport/mohamed-salah-confident-of-being-fit-for-world-cup-after-shoulder-injury-20180528-p4zhzg.html,2018-05-28T05:58:46Z,2018-05-28T05:58:46Z,Egypt,['EPL']
699,p4zhre,Jedinak's Villa fail in Premier League bid,"Socceroos captain Mile Jedinak won't be joining Australia teammates Mat Ryan and Aaron Mooy in the Premier League next season. 

",https://theage.com.au//sport/soccer/jedinak-s-villa-fail-in-premier-league-bid-20180527-p4zhre.html,2018-05-26T23:57:49Z,2018-05-26T23:57:49Z,EPL,[]
700,p4zhet,Pochettino pledges his future to Spurs with $15m deal,Mauricio Pochettino has handed Tottenham Hotspur a huge boost by signing a new five-year contract worth up to £8.5 million ($15m AUD) a year.,https://theage.com.au//sport/soccer/pochettino-pledges-his-future-to-spurs-with-15m-deal-20180525-p4zhet.html,2018-05-24T22:48:40Z,2018-05-24T22:48:40Z,EPL,[]
701,p4zh5w,Emery 'proud' to follow Wenger's legacy,Unai Emery paid a glowing tribute to the legacy of Arsene Wenger as he held his first news conference as Arsenal boss.,https://theage.com.au//sport/soccer/emery-proud-to-follow-wenger-s-legacy-20180524-p4zh5w.html,2018-05-24T06:22:06Z,2018-05-23T22:05:20Z,EPL,[]
702,p4zgo8,Former PSG coach Emery set to be appointed Arsenal boss,"The revelation comes the day former manager Wenger waved goodbye to the club's training ground as the speculation continued over his replacement.


",https://theage.com.au//sport/soccer/former-psg-coach-emery-set-to-be-appointed-arsenal-boss-20180522-p4zgo8.html,2018-05-22T00:58:06Z,2018-05-21T21:42:43Z,EPL,['England']
703,p4zggm,Russian billionaire Roman Abramovich in limbo after UK visa expires,British authorities have not renewed Russian billionaire Roman Abramovich's visa after it expired last month.,https://theage.com.au//world/europe/russian-billionaire-roman-abramovich-in-limbo-after-uk-visa-expires-20180521-p4zggm.html,2018-07-16T03:06:07Z,2018-05-20T15:47:10Z,Roman Abramovich,"['EPL', 'Russia', 'UK']"
704,p4zgd0,Hazard runs show as Conte puts one over Mourinho in heat of FA Cup final,"This is the kind of day by which Antonio Conte will like to remember his time at Chelsea, if indeed it is to end after two seasons and two major trophies.",https://theage.com.au//sport/soccer/hazard-runs-show-as-conte-puts-one-over-mourinho-in-heat-of-fa-cup-final-20180520-p4zgd0.html,2018-05-19T23:02:54Z,2018-05-19T23:02:54Z,FA Cup,['EPL']
705,p4zfk7,Former Premier League defender dies at 37,"Jlloyd Samuel, the former Trinidad and Tobago defender who played in the English Premier League for Aston Villa and Bolton, has died in a car accident.",https://theage.com.au//sport/soccer/former-premier-league-defender-dies-at-37-20180516-p4zfk7.html,2018-05-15T23:54:23Z,2018-05-15T23:54:13Z,EPL,[]
706,p4zfj1,Mile Jedinak one game from Premier League return with Aston Villa,"Socceroos captain Mile Jedinak could be heading back to the Premier League after Aston Villa beat Middlesbrough 1-0 on aggregate.

",https://theage.com.au//sport/soccer/mile-jedinak-one-game-from-premier-league-return-with-aston-villa-20180516-p4zfj1.html,2018-05-15T22:31:20Z,2018-05-15T21:38:26Z,EPL,[]
707,p4zf35,Premier League wrap: Liverpool pip Chelsea for Champions League spot,"Liverpool qualified for Europe, City eclipsed 100 points, Arsene Wenger and Michael Carrick said goodbye. Here 's a wrap of all the last day's action.",https://theage.com.au//sport/soccer/premier-league-wrap-liverpool-pip-chelsea-for-champions-league-spot-20180514-p4zf35.html,2018-05-14T01:38:47Z,2018-05-13T17:49:35Z,EPL,['UEFA Champions League']
708,p4zf0v,English football is diminished by the loss of Wenger's wisdom and wit,The depth of his public and personal insights set Arsene Wenger apart among football managers.,https://theage.com.au//sport/soccer/english-football-is-diminished-by-the-loss-of-wenger-s-wisdom-and-wit-20180513-p4zf0v.html,2018-05-13T03:37:20Z,2018-05-13T03:37:20Z,EPL,[]
709,p4zevk,Derby County a step closer to Premier League return,Derby County moved a step closer to the Premier League as a Cameron Jerome header gave them a 1-0 home win over Fulham.,https://theage.com.au//sport/soccer/derby-county-a-step-closer-to-premier-league-return-20180512-p4zevk.html,2018-05-12T00:44:09Z,2018-05-12T00:44:09Z,EPL,[]
710,p4zen9,Jedinak chasing play-off success with Aston Villa,Socceroos skipper Mile Jedinak and Aston Villa begin their quest for a return to the English Premier League this weekend.,https://theage.com.au//sport/soccer/jedinak-chasing-play-off-success-with-aston-villa-20180511-p4zen9.html,2018-05-10T23:26:12Z,2018-05-10T23:26:12Z,EPL,[]
711,p4zen5,How Rooney's Everton return turned sour in one season,"Wayne Rooney returned to his boyhood club at the start of the season, but now looks set for a move to the MLS. ",https://theage.com.au//sport/soccer/how-rooney-s-everton-return-turned-sour-in-one-season-20180511-p4zen5.html,2018-05-10T23:11:00Z,2018-05-10T23:09:55Z,EPL,[]
712,p4zedu,Tottenham secure Champions League spot for next season,Tottenham Hotspur's England striker Harry Kane struck in the second half to secure a 1-0 win over Newcastle and ensure a top-four Premier League finish.,https://theage.com.au//sport/tottenham-secure-champions-league-spot-for-next-season-20180510-p4zedu.html,2018-05-10T01:57:19Z,2018-05-09T21:34:36Z,UEFA Champions League,['EPL']
713,p4ze4q,Southampton prevail in winner-takes-all clash with Swansea,Southampton almost certainly secured their Premier League survival after Manolo Gabbiadini's second-half goal gave them a 1-0 win.,https://theage.com.au//sport/soccer/southampton-prevail-in-winner-takes-all-clash-with-swansea-20180509-p4ze4q.html,2018-05-08T22:58:00Z,2018-05-08T21:50:06Z,EPL,[]
714,p4zdr5,Landing the jackpot: Raucous celebrations as Cardiff head to the EPL,"The roar after 90 minutes that greeted news Birmingham had scored a third against Fulham, which confirmed Cardiff City's elevation, was extraordinary.",https://theage.com.au//sport/soccer/landing-the-jackpot-raucous-celebrations-as-cardiff-head-to-the-epl-20180507-p4zdr5.html,2018-05-06T22:57:57Z,2018-05-06T22:57:57Z,EPL,[]
715,p4zdqd,"Wenger farewells the Emirates, Manchester City crowned champions","End of an era as Wenger departs the Emirates, while Huddersfield spoil the party for Manchester City.",https://theage.com.au//sport/soccer/terriers-spoil-the-party-as-manchester-city-crowned-champions-20180507-p4zdqd.html,2018-05-06T21:28:40Z,2018-05-06T15:37:00Z,EPL,[]
716,p4zdn2,Stoke relegated after 2-1 loss to Palace,Stoke City have been relegated from the Premier League after their dismal season culminated in them giving up a first-half lead against Crystal Palace,https://theage.com.au//sport/soccer/stoke-relegated-after-2-1-loss-to-palace-20180506-p4zdn2.html,2018-05-06T01:38:35Z,2018-05-06T01:38:35Z,EPL,[]
717,p4zdm2,Alex Ferguson undergoes emergency brain surgery,"The 76-year-old was Manchester United manager from 1986 to 2013, winning the Champions League twice, the Premier League 13 times and five FA Cups.",https://theage.com.au//sport/alex-ferguson-undergoes-emergency-brain-surgery-20180506-p4zdm2.html,2018-05-05T20:08:53Z,2018-05-05T20:08:53Z,EPL,[]
